"90","RELIEVE C.A.","1","FLA-1813-A","FLA-SPRAY METALIC GOLD","514","SPRAY","2" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-20-071-1","FLA-GLOSS ESM. AVELLANA CLARO.","507","PINTURAS ESMALTES","4.251" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-20-072-1","FLA-GLOSS CAOBA","507","PINTURAS ESMALTES","5.188" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-20-081-1","FLA-GLOSS GRIS CLARO 1/1","507","PINTURAS ESMALTES","13.25" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-20-081-4","ESMALTE FLA-GLOSS GRIS CLARO","507","PINTURAS ESMALTES","4" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-20-11-1","FLA-GLOSS BLANCO","507","PINTURAS ESMALTES","86.285" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-20-12-1","FLA-GLOSS BLANCO OSTRA","507","PINTURAS ESMALTES","6.5" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-20-12-4","FLA-GLOSS BLANCO OSTRA","507","PINTURAS ESMALTES","19" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-20-23-1","FLA-GLOSS AMARILLO CATERPILLA","507","PINTURAS ESMALTES",".125" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-20-24-4","FLA-GLOSS AMARILLO","507","PINTURAS ESMALTES","3" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-20-31-1","FLA-GLOSS NARANJA","507","PINTURAS ESMALTES","12" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-20-51-1","FLA-GLOSS AZUL BAHIA","507","PINTURAS ESMALTES",".563" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-20-52-1","FLA-GLOSS AZUL CLARO","507","PINTURAS ESMALTES","17.375" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-20-53-1","FLA-GLOSS AZUL HORIZONTE","507","PINTURAS ESMALTES","3" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-20-54-1","FLA-GLOSS AZUL MEDIO","507","PINTURAS ESMALTES","6.875" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-20-61-1","FLA-GLOSS VERDE SELVA","507","PINTURAS ESMALTES","1" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-20-61-4","FLA-GLOSS VERDE SELVA","507","PINTURAS ESMALTES","1" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-20-62-1","FLA-GLOSS VERDE CLARO","507","PINTURAS ESMALTES","20.25" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-20-62-4","FLA-GLOSS VERDE CLARO","507","PINTURAS ESMALTES","38" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-20-65-1","FLA-GLOSS TURQUESA","507","PINTURAS ESMALTES","1" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-20-65-4","FLA-GLOSS TURQUESA","507","PINTURAS ESMALTES","21" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-20-66-1","FLA-GLOSS VERE TILO","507","PINTURAS ESMALTES","1" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-20-82-1","FLA-GLOSS GRIS MACHETE","507","PINTURAS ESMALTES","1" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-20-82-4","FLA-GLOSS GRIS MACHETE","507","PINTURAS ESMALTES","62" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-20-82-5","FLA-GLOSS GRIS MACHE","507","PINTURAS ESMALTES","1" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-20-91-1","FLA-GLOSS NEGRO","507","PINTURAS ESMALTES","17.482" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-300-51-1","CAUCHO CLORADO AZUL","504","PINTURAS CAUCHO CLORADO","4" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-300-611-1","CAUCHO CLORADO VERDE","504","PINTURAS CAUCHO CLORADO","6" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-320-030-1","BARNIZ PARA MADERA NATURAL","800","BARNICES","22.376" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-320-030-4","BARNIZ NATURAL","800","BARNICES","20" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-320-040-1","BARNIZ PARA MADERA CAOBA CLARO","800","BARNICES","3.5" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-320-040-4","BARNIZ P/MADERA CAOBA CLARO","800","BARNICES","2" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-320-050-1","BARNIZ CAOBA OSCURO FLAMUKO","800","BARNICES","5.344" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-320-060-1","BARNIZ NOGAL","800","BARNICES","6.5" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-320-060-4","BARNIZ BRILLANTE NOGAL","800","BARNICES","2" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-355-001-1","FLA-WALL SATINADO BLANCO","505","PINTURAS CAUCHOS","22" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-355-013-1","REGIONAL SATINADO ROSA INTENSO","505","PINTURAS CAUCHOS","1" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-355-021-1","FLA-WALL SATINADO BEIGE TAMPIC","505","PINTURAS CAUCHOS","24" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-355-031-1","FLA-WALL SAT.LILA CLARO","505","PINTURAS CAUCHOS","3" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-355-070-1","FLA-WALL SATINADO VERDE MANZAN","505","PINTURAS CAUCHOS","21" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-355-100-1","BASE SAT FLA-WALL COL/CLAROS P","505","PINTURAS CAUCHOS","7" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-355-101-1","BASE SAT.FLA-WALL COL/MEDIO","505","PINTURAS CAUCHOS","93.5" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-355-102-1","FLA-WALL SATINADO BASE C/ NEUT","505","PINTURAS CAUCHOS","99.75" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-355-103-1","FLA-WALL SAT/COL/OSCUROS","505","PINTURAS CAUCHOS","25.25" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-355-105-1","FLA-WALL SATINADO BLANCO OSTRA","505","PINTURAS CAUCHOS","4" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-355-113-1","FLA-WALL SATINADO ROSADO CLARO","505","PINTURAS CAUCHOS","14.25" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-355-128-1","FLA-WALL SAT SALMON","505","PINTURAS CAUCHOS","8" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-355-150-1","FLA WALL SAT AZUL CASCADA","505","PINTURAS CAUCHOS","28" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-355-160-1","FLA-WALL SAT.SABILA","505","PINTURAS CAUCHOS","10" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-355-170-1","FLA-WALL SAT CHOCOLATE","505","PINTURAS CAUCHOS","12.5" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-355-2039T-1","FLA-WALL SATINADO AMARILLO NAN","505","PINTURAS CAUCHOS","21" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-355-2044P-1","FLA-WALL SATINADO MARFIL TRIGO","505","PINTURAS CAUCHOS","3" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-355-2495T-1","FLA-WALL SATINADO VERDE SUERTE","505","PINTURAS CAUCHOS","1" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-355-2502D-1","FLA-WALL SATINADO VERDE SUE¥O","505","PINTURAS CAUCHOS","7" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-40-3001-1","FLA-RAPID ROJO SE;AL","507","PINTURAS ESMALTES","2" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-497-424-1","EPOXI POLIAMIDA AZUL SE;AL","506","PINTURAS EPOXICOS","2" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-498-000-4","CATALIZADOR ADUCTO-AMINA PAR.B","506","PINTURAS EPOXICOS","6" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-50-12-1","TRAFIC0 BLANCO REGIONAL","509","PINTURAS TRAFICO-INDUSTRIAL","7" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-50-21-1","FLA-RAPI S/R AMARILLO CARTEPILL.","507","PINTURAS ESMALTES","1" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-70-017-1","FLA-WALL MALVA","505","PINTURAS CAUCHOS","21.75" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-70-031-1","FLA-WALL NARANJA INTENSO","505","PINTURAS CAUCHOS","39" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-70-061-1","FLA WALL VERDE BAMBU","505","PINTURAS CAUCHOS","19" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-70-100-1","FLA-WALL BASE COLORES CLAROS","505","PINTURAS CAUCHOS","18.5" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-70-101-1","FLA-WALL BASE COLORES MEDIOS","505","PINTURAS CAUCHOS","8.5" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-70-104-1","FLA-WALL BASE COLORES NEUTRA","505","PINTURAS CAUCHOS","5" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-70-105-1","FLA-WALL BASE COLORES OSCUROS","505","PINTURAS CAUCHOS","4.25" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-70-11-1","FLA-WALL BLANCO","505","PINTURAS CAUCHOS","25.8" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-70-11-5","FLA-WALL BLANCO","505","PINTURAS CAUCHOS","14.85" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-70-12-1","FLA-WALL BLANCO OSTRA","505","PINTURAS CAUCHOS","4" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-70-21-1","FLA-WALL BEIGE SAHARA","505","PINTURAS CAUCHOS","10" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-70-2137T-1","FLA-WALL ALBARICOQUE","505","PINTURAS CAUCHOS","25" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-70-23-1","FLA-WALL MARFIL","505","PINTURAS CAUCHOS","4" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-70-2437P-1","FLA-WALL DELPHI","505","PINTURAS CAUCHOS","2.5" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-70-2497C-1","FLA-WALL OCEANO","505","PINTURAS CAUCHOS","7" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-70-32-1","FLA-WALL MOSTAZA","505","PINTURAS CAUCHOS","3" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-70-53-1","FLA-WALL AZUL FUERTE","505","PINTURAS CAUCHOS","10" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-70-62-1","FLA-WALL VERDE BOSQUE","505","PINTURAS CAUCHOS","32" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-70-68-1","FLA-WALL VERDE GRAMA","505","PINTURAS CAUCHOS","11" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-70-81-1","FLA-WALL GRIS CEMENTO","505","PINTURAS CAUCHOS",".5" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-71-43-1","FLA-SPORT ROJO","506","PINTURAS EPOXICOS","11" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-71-43-5","FLA-SPORT ROJO","506","PINTURAS EPOXICOS","3" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-71-61-1","FLA-SPORT VERDE","506","PINTURAS EPOXICOS","17" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-716-100-4","MICA PERLADO BLANCO","500","PINTURAS ACRILICAS","2" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-716-400-4","MICA PERLADO BRONCE","500","PINTURAS ACRILICAS","4" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-716-410-4","MICA PERLADO COBRE","500","PINTURAS ACRILICAS","3.32" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-716-500-4","MICA PERLADO RUSSET","500","PINTURAS ACRILICAS","2" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-716-800-4","MICA PERLADO VERDE","500","PINTURAS ACRILICAS",".5" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-717-000-1","ACRILICO TRANSPARENTE","500","PINTURAS ACRILICAS","1" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-717-305-1","ACRILICO YELLOW GOLD TONER","500","PINTURAS ACRILICAS","2" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-717-310-1","ACRILICO AMARILLO LIMON","500","PINTURAS ACRILICAS","6.5" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-717-325-1","ACRILICO AMARILLO CROMO","500","PINTURAS ACRILICAS","9.25" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-717-350-1","ACRILICO AMARILLO OXIDO","500","PINTURAS ACRILICAS","1" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-717-550-1","ACRILICO ROJO PERMANETE","500","PINTURAS ACRILICAS","4" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-717-685-1","ACRILICO VIOLETA","500","PINTURAS ACRILICAS","1" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-717-700-1","ACRILICO ROJO OXIDO","500","PINTURAS ACRILICAS","11" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-717-760-1","ACRILICO AMARILLO ORO TRANSPARENTE","500","PINTURAS ACRILICAS","6" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-717-765-1","ACRILICO ORO MIDAS","500","PINTURAS ACRILICAS","6" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-740-F040-1","FLA-CRYL AZUL ORGANICO","500","PINTURAS ACRILICAS","1" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-740-F101-1","FLA CRYL BLANCO DIRECTO","500","PINTURAS ACRILICAS","4" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-740-F800-1","FLA-CRYL NEGRO","500","PINTURAS ACRILICAS","1.75" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-740-F850-1","FLA-CRYL NEGRO DIRECTO","500","PINTURAS ACRILICAS","1" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-80-05-1","ALUMINIO DIFUSO","502","PINTURAS ALUMINIOS","4" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-80-71-1","MARTILLADO MARRON","512","PINTURAS MARTILLADAS","5" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-80-84-1","MARTILLADO GRIS CARBON","512","PINTURAS MARTILLADAS","1.5" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-856-010-1","LACA TRANSPARENTE NITRO","516","LACAS","1" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-856-325-1","LACA NITRO AMARILLO CROMO","516","LACAS","6" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-856-350-1","LACA NITRO AMARILLO OXIDO","516","LACAS","2" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-856-805-1","LACA NITRO VERDE ORGANICO","516","LACAS","2.25" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-90-61-1","ESMALTE PIZARRON VERDE","507","PINTURAS ESMALTES","4" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-945-5015-1","EPOXI POLIAMIDA AZUL PISCINA","506","PINTURAS EPOXICOS","4" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-945-6002-1","EPOXI P.47% VERDE 4:1","506","PINTURAS EPOXICOS","1" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-945-7004-1","GRIS SENAL EPOXI POLIAMIDA","506","PINTURAS EPOXICOS","8" 
174","PINTURAS SAN  FELIPE C.A.","1","FLA-945-9003-1","EPOXI P.47% BLANCO (4:1)","506","PINTURAS EPOXICOS","9" 
174","PINTURAS SAN  FELIPE C.A.","1","OCI-514-008","SPRAY PERMAFLEX ROJO","514","SPRAY","5" 
174","PINTURAS SAN  FELIPE C.A.","1","REG-357-181-1","MAS COLOR GRIS PIEDRA","505","PINTURAS CAUCHOS","10" 
174","PINTURAS SAN  FELIPE C.A.","1","REG-359-100-3","CAUCHO PROFESIONAL BLANCO","505","PINTURAS CAUCHOS","70.237" 
174","PINTURAS SAN  FELIPE C.A.","1","REG-359-114-3","CAUCHO PROF ROSADO JUVENTUD","505","PINTURAS CAUCHOS","4.575" 
174","PINTURAS SAN  FELIPE C.A.","1","REG-359-117-3","LILA EXOTICO","505","PINTURAS CAUCHOS","1" 
174","PINTURAS SAN  FELIPE C.A.","1","REG-359-123-3","CAUCHO PROF.MARFIL SUAVE","505","PINTURAS CAUCHOS","1" 
174","PINTURAS SAN  FELIPE C.A.","1","REG-359-124-1","CAUCHO PROF MOSTAZA","505","PINTURAS CAUCHOS","3" 
174","PINTURAS SAN  FELIPE C.A.","1","REG-359-128-3","REGIONAL CAUCHO SALMON CLASICO","505","PINTURAS CAUCHOS","1" 
174","PINTURAS SAN  FELIPE C.A.","1","REG-359-131-3","CAUCHO REGIONAL MANDARINA","505","PINTURAS CAUCHOS","2" 
174","PINTURAS SAN  FELIPE C.A.","1","REG-359-141-1","REGIONAL CAUCHO ROJO ADOBE","505","PINTURAS CAUCHOS","11" 
174","PINTURAS SAN  FELIPE C.A.","1","REG-359-151-1","CAUCHO AZUL LIRICO.","505","PINTURAS CAUCHOS","26.75" 
174","PINTURAS SAN  FELIPE C.A.","1","REG-359-151-3","CAUCHO REGIONAL AZUL LIRICO","505","PINTURAS CAUCHOS","1" 
174","PINTURAS SAN  FELIPE C.A.","1","REG-359-162-1","CAUCHO PROFESIONAL VERDE GALA","505","PINTURAS CAUCHOS","13" 
174","PINTURAS SAN  FELIPE C.A.","1","REG-359-700-1","CAUCHO PROF. NEGRO AZABACHE","505","PINTURAS CAUCHOS","3.875" 
174","PINTURAS SAN  FELIPE C.A.","1","REG-501-041-1","ESMALTE REGIONAL ROJO","507","PINTURAS ESMALTES","8.25" 
174","PINTURAS SAN  FELIPE C.A.","1","REG-501-071-1","ESMALTE REGIONAL CASTANO","507","PINTURAS ESMALTES","11" 
174","PINTURAS SAN  FELIPE C.A.","1","REG-501-084-1","REGIONAL ESMALTE GRIS OSCURO","507","PINTURAS ESMALTES","9" 
174","PINTURAS SAN  FELIPE C.A.","1","REG-51-9003-1","REGIONAL VIAL BLANCO RAL-9003","509","PINTURAS TRAFICO-INDUSTRIAL","4" 
174","PINTURAS SAN  FELIPE C.A.","1","REG-54-1023-5","TRAFICO AMARILLO BROCAL REG","507","PINTURAS ESMALTES","12.8" 
174","PINTURAS SAN  FELIPE C.A.","1","REG-65-13-1","PASTA PROFESIONAL REGIONAL","505","PINTURAS CAUCHOS","4" 
189","PINTURAS SAN LUIS C.A.","1","ARM-072F101-1","ARMONIA INTERIOR BLANCO","505","PINTURAS CAUCHOS","1" 
189","PINTURAS SAN LUIS C.A.","1","ARM-072F105-1","ARMONIA INTERIOR BLANCO OSTRA","505","PINTURAS CAUCHOS","1" 
189","PINTURAS SAN LUIS C.A.","1","ARM-072F113-1","ARMONIA INTERIOR ROSA SERENA","505","PINTURAS CAUCHOS","6" 
189","PINTURAS SAN LUIS C.A.","1","ARM-072F142-1","ARMONIA INTERIOR DURAZNO TIERN","505","PINTURAS CAUCHOS","3" 
189","PINTURAS SAN LUIS C.A.","1","ARM-072F2026T-1","ARMONIA INTERIOR RAYO SOLAR","505","PINTURAS CAUCHOS","3" 
189","PINTURAS SAN LUIS C.A.","1","ARM-072F214-1","ARMONIA INTERIOR MELON CLARO","505","PINTURAS CAUCHOS","1" 
189","PINTURAS SAN LUIS C.A.","1","ARM-072F2374T-1","ARMONIA INTERIOR ETERNO AZUL","505","PINTURAS CAUCHOS","5" 
189","PINTURAS SAN LUIS C.A.","1","ARM-072F2481D-1","ARMONIA INTERIOR JAMAICA","505","PINTURAS CAUCHOS","1" 
189","PINTURAS SAN LUIS C.A.","1","ARM-072F503-1","ARMONIA INTERIOR AZUL ZAFIRO","505","PINTURAS CAUCHOS","2" 
189","PINTURAS SAN LUIS C.A.","1","ARM-072F600-1","ARMONIA INTERIOR VEREDA","505","PINTURAS CAUCHOS","7" 
189","PINTURAS SAN LUIS C.A.","1","ARM-072F700-1","ARMONIA INTERIOR MOSQUETERO","505","PINTURAS CAUCHOS","1" 
189","PINTURAS SAN LUIS C.A.","1","ARM-085F001-1","ARMONIA SATINADO BLANCO","505","PINTURAS CAUCHOS","6" 
189","PINTURAS SAN LUIS C.A.","1","ARM-085F010-1","ARMONIA SATINADO BCO. DURAZNO","505","PINTURAS CAUCHOS","4" 
189","PINTURAS SAN LUIS C.A.","1","ARM-085F015-1","SATINADO  RAFIA","505","PINTURAS CAUCHOS","2" 
189","PINTURAS SAN LUIS C.A.","1","ARM-085F023-1","ARMONIA SATINADO AZAFRAN","505","PINTURAS CAUCHOS","1" 
189","PINTURAS SAN LUIS C.A.","1","ARM-085F040-1","ARMONIA SATINADO MELON SUAVE","505","PINTURAS CAUCHOS","8" 
189","PINTURAS SAN LUIS C.A.","1","ARM-085F085-1","ARMONIA SATINADO AGUACATE","505","PINTURAS CAUCHOS","5" 
189","PINTURAS SAN LUIS C.A.","1","ARM-085F086-1","ARMONIA SATINADO IGUANA","505","PINTURAS CAUCHOS","1" 
189","PINTURAS SAN LUIS C.A.","1","ARM-085F087-1","ARMONIA SATINADO ACEITUNA","505","PINTURAS CAUCHOS","1" 
189","PINTURAS SAN LUIS C.A.","1","ARM-582F071-1","ARMONIA EXTERIOR COCOA","505","PINTURAS CAUCHOS","2" 
189","PINTURAS SAN LUIS C.A.","1","ARM-582F100-1","ARMONIA EXTERIOR BLANCO","505","PINTURAS CAUCHOS","1" 
189","PINTURAS SAN LUIS C.A.","1","ARM-582F2040T-1","ARMONIA EXTERIOR CROCUS","505","PINTURAS CAUCHOS","4" 
189","PINTURAS SAN LUIS C.A.","1","ARM-582F210-1","ARMONIA EXTERIOR CREMA ANTE","505","PINTURAS CAUCHOS","3" 
189","PINTURAS SAN LUIS C.A.","1","ARM-582F2109T-1","ARMONIA EXTERIOR ROSA TE","505","PINTURAS CAUCHOS","5" 
189","PINTURAS SAN LUIS C.A.","1","ARM-582F2118D-1","ARMONIA EXTERIOR PETIROJO","505","PINTURAS CAUCHOS","3" 
189","PINTURAS SAN LUIS C.A.","1","ARM-582F2126T-1","ARMONIA EXTERIOR CORAL","505","PINTURAS CAUCHOS","4" 
189","PINTURAS SAN LUIS C.A.","1","ARM-582F2147C-1","ARMONIA EXTERIOR TOSTADO","505","PINTURAS CAUCHOS","4" 
189","PINTURAS SAN LUIS C.A.","1","ARM-582F244-1","ARMONIA EXTERIOR BAMBU","505","PINTURAS CAUCHOS","1" 
189","PINTURAS SAN LUIS C.A.","1","ARM-582F2476C-1","ARMONIA EXTERIOR MAR","505","PINTURAS CAUCHOS","3" 
189","PINTURAS SAN LUIS C.A.","1","ARM-582F496-1","ARMONIA EXTERIOR TURQUESA REAL","505","PINTURAS CAUCHOS","2" 
189","PINTURAS SAN LUIS C.A.","1","ARM-582F528-1","ARMONIA EXTERIOR ALOE","505","PINTURAS CAUCHOS","1" 
189","PINTURAS SAN LUIS C.A.","1","FLA-10-21-4","FONDO CROMATO DE ZINC","501","FONDOS","5" 
189","PINTURAS SAN LUIS C.A.","1","FLA-20-01-1","FLA-GLOSS TRANSPARENTE","507","PINTURAS ESMALTES","2" 
189","PINTURAS SAN LUIS C.A.","1","FLA-20-01-4","FLA-GLOSS TRANSPARENTE","507","PINTURAS ESMALTES","2" 
189","PINTURAS SAN LUIS C.A.","1","FLA-20-12-4","FLA-GLOSS BLANCO OSTRA","507","PINTURAS ESMALTES","2" 
189","PINTURAS SAN LUIS C.A.","1","FLA-20-23-4","FLA-GLOSS AMARILLO CATERPILLA","507","PINTURAS ESMALTES","1" 
189","PINTURAS SAN LUIS C.A.","1","FLA-20-24-1","FLA-GLOSS AMARILLO","507","PINTURAS ESMALTES","2" 
189","PINTURAS SAN LUIS C.A.","1","FLA-20-35-1","FLA-GLOSS GRIS MEDIO","507","PINTURAS ESMALTES","1" 
189","PINTURAS SAN LUIS C.A.","1","FLA-20-51-1","FLA-GLOSS AZUL BAHIA","507","PINTURAS ESMALTES","13" 
189","PINTURAS SAN LUIS C.A.","1","FLA-20-65-1","FLA-GLOSS TURQUESA","507","PINTURAS ESMALTES","1" 
189","PINTURAS SAN LUIS C.A.","1","FLA-20-71-4","FLA-GLOSS AVELLANA CLARO","507","PINTURAS ESMALTES","6" 
189","PINTURAS SAN LUIS C.A.","1","FLA-20-82-4","FLA-GLOSS GRIS MACHETE","507","PINTURAS ESMALTES","2" 
189","PINTURAS SAN LUIS C.A.","1","FLA-20-91-4","FLA-GLOSS NEGRO","507","PINTURAS ESMALTES","2" 
189","PINTURAS SAN LUIS C.A.","1","FLA-236-00R-1","THINNER ACRILICO REENVASADO","888","THINNER XX","104" 
189","PINTURAS SAN LUIS C.A.","1","FLA-355-031-1","FLA-WALL SAT.LILA CLARO","505","PINTURAS CAUCHOS","9" 
189","PINTURAS SAN LUIS C.A.","1","FLA-355-040-1","FLA-WALL SAT FUSCIA SANTA FE","505","PINTURAS CAUCHOS","8" 
189","PINTURAS SAN LUIS C.A.","1","FLA-355-050-1","FLA-WALL SATINADO ROJO BESO","505","PINTURAS CAUCHOS","4" 
189","PINTURAS SAN LUIS C.A.","1","FLA-355-070-1","FLA-WALL SATINADO VERDE MANZAN","505","PINTURAS CAUCHOS","3" 
189","PINTURAS SAN LUIS C.A.","1","FLA-355-105-1","FLA-WALL SATINADO BLANCO OSTRA","505","PINTURAS CAUCHOS","2" 
189","PINTURAS SAN LUIS C.A.","1","FLA-355-113-1","FLA-WALL SATINADO ROSADO CLARO","505","PINTURAS CAUCHOS","7" 
189","PINTURAS SAN LUIS C.A.","1","FLA-355-128-1","FLA-WALL SAT SALMON","505","PINTURAS CAUCHOS","6" 
189","PINTURAS SAN LUIS C.A.","1","FLA-355-150-1","FLA WALL SAT AZUL CASCADA","505","PINTURAS CAUCHOS","6" 
189","PINTURAS SAN LUIS C.A.","1","FLA-355-170-1","FLA-WALL SAT CHOCOLATE","505","PINTURAS CAUCHOS","4" 
189","PINTURAS SAN LUIS C.A.","1","FLA-355-2039T-1","FLA-WALL SATINADO AMARILLO NAN","505","PINTURAS CAUCHOS","9" 
189","PINTURAS SAN LUIS C.A.","1","FLA-355-2418T-1","FLA-WALL SATINADO AZUL LAGO","505","PINTURAS CAUCHOS","6" 
189","PINTURAS SAN LUIS C.A.","1","FLA-601-001-53","ENVASE VACIO TAMBORES","601","ENVASES","2" 
189","PINTURAS SAN LUIS C.A.","1","FLA-70-017-1","FLA-WALL MALVA","505","PINTURAS CAUCHOS","8" 
189","PINTURAS SAN LUIS C.A.","1","FLA-70-042-1","FLA-WALL ROSA SALVAJE","505","PINTURAS CAUCHOS","3" 
189","PINTURAS SAN LUIS C.A.","1","FLA-70-081-1","FLA-WALL GRIS CEMENTO","505","PINTURAS CAUCHOS","2" 
189","PINTURAS SAN LUIS C.A.","1","FLA-70-104-1","FLA-WALL BASE COLORES NEUTRA","505","PINTURAS CAUCHOS","2" 
189","PINTURAS SAN LUIS C.A.","1","FLA-70-2136P-1","FLA-WALL PRIMA DONNA","505","PINTURAS CAUCHOS","3" 
189","PINTURAS SAN LUIS C.A.","1","FLA-70-23-1","FLA-WALL MARFIL","505","PINTURAS CAUCHOS","4" 
